Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
yvhhKv2CDjuJsC4ecG848g,Le Bilboquet,20 E 60th St,"{'latitude': 40.76381, 'longitude': -73.97058}",170,3.5,10022
hpRrYBbKUqv8ewFKDjbjoA,Gersi,316 Court St,"{'latitude': 40.683438, 'longitude': -73.995711}",275,4.5,11231
8ucQ3A7f6h9_PkKStYBkQA,LaLou,581 Vanderbilt Ave,"{'latitude': 40.680311, 'longitude': -73.967596}",49,4.0,11238
UyCxVKmA59zVCECmpDRn1Q,Cafe Madelaine,34 Coles St,"{'latitude': 40.72265, 'longitude': -74.04737}",63,3.5,07302
7m4GnzK5pv7qGn-Ar1zabQ,Lēna,1 W 8th St,"{'latitude': 40.732465, 'longitude': -73.996812}",15,4.5,10011
hmdm-dO72hLsMQwQRcGEUQ,Atrium Dumbo,15 Main St,"{'latitude': 40.7033899, 'longitude': -73.9904923}",665,3.5,11201
lw4ZMgn-QBh_5W1ipNHjaw,La Goulue,29 E 61st St,"{'latitude': 40.7648, 'longitude': -73.9699213}",90,3.5,10065
OsA5iRphHwPlYNhdddvBng,June,231 Court St,"{'latitude': 40.6861, 'longitude': -73.99394}",184,4.0,11201
ujk4ucblDD3TwRderV-Q9Q,Tartinery,1 W 59th St,"{'latitude': 40.76453, 'longitude': -73.97389}",58,4.0,10019
SUbNA5z-LokTPQj5cdds8Q,A.O.C.,314 Bleecker St,"{'latitude': 40.7328715, 'longitude': -74.004005}",616,3.5,10014
uBGjcW-GuYy_qSvMykuISA,Pommes Frites,128 Macdougal St,"{'latitude': 40.730022, 'longitude': -74.000152}",933,4.5,10012
2VpurA2lb-q90nmALklNcA,Perry St,176 Perry St,"{'latitude': 40.73442, 'longitude': -74.00971}",943,4.0,10014
CcyjFCSKIhV2SyRpeU_1HA,Lot45,411 Troutman St,"{'latitude': 40.7071251, 'longitude': -73.9224824}",124,3.5,11237
eT39RKlQ8i5Z4ml0ZwUK-Q,Tambour,652 5th Ave,"{'latitude': 40.662504, 'longitude': -73.992533}",109,4.5,11215
ClK88VhNAqevlM8hSltcOA,Boon European Bistro,402 W 44th St,"{'latitude': 40.759747, 'longitude': -73.992092}",35,4.5,10036
-LgkDbrcxC6KRo11bgMr5A,La Panetiere,530 Milton Rd,"{'latitude': 40.96193, 'longitude': -73.68847}",119,4.0,10580
myYOl6CDu1fieWKxXn-1Og,Little Prince,199 Prince St,"{'latitude': 40.7267198, 'longitude': -74.0027459}",315,3.5,10012
xN7JOFf3nBBDxvZ1M4Slbg,Barbès Restaurant,1300 Park Ave,"{'latitude': 40.7529899, 'longitude': -74.02924}",186,4.0,07030
QZbyXgGz_PfAdAm6-IwpvA,Signature,2007 Emmons Ave,"{'latitude': 40.5838966776457, 'longitude': -73.9478863030672}",51,3.0,11235
GBJOu9Rk4JqqWjB8ddYudw,La Mercerie,53 Howard St,"{'latitude': 40.7202236743825, 'longitude': -74.0021909441629}",182,3.5,10013
6ujYWjs1FTksvuVxuzjUYA,Almond,12 E 22nd St,"{'latitude': 40.7400817871094, 'longitude': -73.9887542724609}",1031,4.0,10010
UiDSGiaTRot8xVSWd-CRkQ,Fada,530 Driggs Ave,"{'latitude': 40.717581, 'longitude': -73.956057}",251,3.5,11211
_F-GTYP0Cfc6LGamqRhXgQ,Boutique Bistro Bar,33-01 Ditmars Blvd,"{'latitude': 40.775414, 'longitude': -73.9093017}",93,4.5,11105
9f6chaCx20d1A0Abo6NzUw,Chateau 49 Bar A Vin,924 2nd Ave,"{'latitude': 40.75428, 'longitude': -73.9687299}",83,4.0,10022
yDStP6k9r9CS0bcwSNbIyw,Couleur Café,435 7th Ave,"{'latitude': 40.6633799, 'longitude': -73.98433}",204,4.0,11215
_G6lH3rUyhyIxXHyQWFlag,Bien Cuit,120 Smith St,"{'latitude': 40.6877048, 'longitude': -73.9900535}",401,3.5,11201
1jBTtOBWbE-XRxyp7NyHvg,Saju,120 W 44th St,"{'latitude': 40.7565, 'longitude': -73.98427}",283,3.5,10036
CZg05roVBkzu1QzxTHfkPw,FINO wine & tapas,39-13 Bell Blvd,"{'latitude': 40.76496, 'longitude': -73.77137}",397,4.0,11361
RKpp5WskkZmOjpJtRlbY9g,Poulette - Midtown East,304 E 49th St,"{'latitude': 40.75394, 'longitude': -73.96864}",62,4.0,10017
0j4yPmK9rOS52-mgKoq0Eg,Maison Yaki,626 Vanderbilt Ave,"{'latitude': 40.67749, 'longitude': -73.96913}",84,3.5,11238
E6Y4ICdoqtYkFilRLfrOHA,Ducks Eatery,351 E 12th St,"{'latitude': 40.7306252, 'longitude': -73.9846268}",621,4.0,10003
8nXo6lNJlXQQIdy8Kf7J9Q,Tessa,349 Amsterdam Ave,"{'latitude': 40.7814059, 'longitude': -73.97918}",382,4.0,10024
6AC4yhUdnh64zE6b5-n6OQ,Renaissance Harlem,2245 Adam Clayton Powell,"{'latitude': 40.8133399, 'longitude': -73.94467}",205,4.0,10027
LJfveecaTYurCxv1Al9iFw,Bar Six,502 Ave Of The Americas,"{'latitude': 40.736389, 'longitude': -73.997146}",223,3.5,10011
1_JZHKkWQBozYQ00fephWQ,Pistache,630 Flushing Ave,"{'latitude': 40.6996109, 'longitude': -73.9479221}",7,5.0,11206
9DCZ8Ols3w1sfQBoKEq-hw,Vinum Restaurant & Wine Bar,704 Bay St,"{'latitude': 40.62482, 'longitude': -74.07478}",162,4.5,10304
pV-f6jq8mqNWymbPyPNmzg,BOBO,181 W 10th St,"{'latitude': 40.734489440918, 'longitude': -74.0026245117188}",537,4.0,10014
khM6CxlYEY7otMW5ba0CCw,Manchego Koko,1502 Cortelyou Rd,"{'latitude': 40.641022, 'longitude': -73.96426}",145,4.0,11226
bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,400 5th Ave,"{'latitude': 40.7500752, 'longitude': -73.9837835}",1257,4.0,10018
EOANRwg2TqxqAJ6O7e-YNA,Racines NY,94 Chambers St,"{'latitude': 40.71463, 'longitude': -74.00752}",132,4.0,10007
NNCpFCnTwMgKhA10lK_DzQ,Le Song,75 9th Ave,"{'latitude': 40.74222, 'longitude': -74.00466}",166,3.5,10011
8cT6XDwI9KiCaoVohlx42Q,BXL Zoute,50 W 22nd St,"{'latitude': 40.74174, 'longitude': -73.992627}",410,4.0,10010
TNymQn5Fb0GobRGbax1vRQ,Pergola Des Artistes,252 W 46th St,"{'latitude': 40.75926, 'longitude': -73.98729}",120,3.5,10036
VMknjkbfktlH3Yd7q40ckg,Vis à Vis Restaurant and Lounge,3100 Ocean Pkwy,"{'latitude': 40.57589, 'longitude': -73.969356}",96,4.0,11235
g3jNtkQZVZrrC823oBxdtg,Lafayette Grand Café & Bakery,380 Lafayette St,"{'latitude': 40.727617, 'longitude': -73.993464}",907,3.5,10003
TfeWzIvhIInBxaKG0Ngmqw,Amuse Bouche Bistro,1590 Park Ave,"{'latitude': 40.7985629667818, 'longitude': -73.9437040686607}",5,5.0,10029
Bx9ufqCtxxdl2l6pT3J45g,Petrossian Boutique & Cafe,911 7th Ave,"{'latitude': 40.7658521957585, 'longitude': -73.979433064085}",362,4.0,10019
CsdS-L70jLn-exz34j8h5Q,L'avenue at Saks,8 East 50th St,"{'latitude': 40.7581416, 'longitude': -73.9766257}",79,4.0,10022
hSbRiZbcwatQVfjaqPkPHA,Appetit Bistro,540 A Willet Ave,"{'latitude': 41.0125429183245, 'longitude': -73.6598411947489}",91,4.5,10573
nw5_0jb_u2a6nUt4Je09Xg,Casa Del Chef Bistro,39-06 1/2 64th St,"{'latitude': 40.746291, 'longitude': -73.900092}",213,4.5,11377
K8Z10Tx2rwx6CcHV8FcuJg,Lenox Public Smokehouse,308 Lenox Ave,"{'latitude': 40.8079409, 'longitude': -73.9448598}",455,3.5,10027
N66LlG3W6Tw5LhUtAE7h1w,Cafe Un Deux Trois,123 W 44th St,"{'latitude': 40.75667, 'longitude': -73.98414}",594,3.5,10036
MOwB9YYd-Ko6nVgSB-ltQw,Briciola,370 W 51st St,"{'latitude': 40.7637997047278, 'longitude': -73.9880919456482}",840,4.0,10019
Ih7hLJl-UiGSrBEI3A12gA,Le Charlot,19 E 69th St,"{'latitude': 40.7697443505402, 'longitude': -73.966497}",115,3.0,10021
T-5fbqSZ06909tza1folTg,Lorena's,168 Maplewood Ave,"{'latitude': 40.73065, 'longitude': -74.27746}",168,4.5,07040
TWVmYLuG-w6fsrzKpmX6XQ,Brasserie 8 1/2,9 W 57th St,"{'latitude': 40.7638, 'longitude': -73.97518}",452,3.5,10019
npWACY8WDDyYhMt0s3YFwQ,Vin Sur Vingt,100 Riverside Blvd,"{'latitude': 40.7757, 'longitude': -73.98948}",24,4.5,10069
xR2Yeb_Nh0MOAiUIaqaVOg,Tavern 157,157-12 Northern Blvd,"{'latitude': 40.7634836392041, 'longitude': -73.807817278102}",393,4.5,11354
dvkQIG20RjgNi-SwRr_1CQ,MAMO Restaurant,323 W Broadway,"{'latitude': 40.72186, 'longitude': -74.00382}",253,4.0,10013
hAmf5Tfs0OhllZHAmO-12g,Tartinery Hudson Eats,225 Liberty St,"{'latitude': 40.712338, 'longitude': -74.01588}",369,4.0,10281
bOHWY14f1u8rR1t2ggmbYw,B Cafe East,240 E 75th St,"{'latitude': 40.7709199, 'longitude': -73.95759}",421,4.0,10021
VSquFxwodf0y6yIbH8IlzA,Café Latté,309 Cromwell Ave,"{'latitude': 40.587963, 'longitude': -74.091423}",29,4.5,10305
Orbsfc3nI21mQ8cwSPahhg,The Four Horsemen,295 Grand St,"{'latitude': 40.71305, 'longitude': -73.95732}",186,4.5,11211
4XX-zF8h5Lvrr22_tqU6-Q,The River Café,1 Water St,"{'latitude': 40.70318, 'longitude': -73.9946499}",1131,4.0,11201
fFkqEyupjc5x2iJQIPcpLw,Ruffian,125 E 7th St,"{'latitude': 40.7264, 'longitude': -73.98411}",209,4.5,10009
XBWO26QblInZGftnSDD94A,Maman Tribeca,211 W Broadway,"{'latitude': 40.7188969, 'longitude': -74.0062207}",259,4.0,10013
x6_1vzeCH9YvbvIBmSr2iA,DOC Wine Bar,83 N 7th St,"{'latitude': 40.71966, 'longitude': -73.96046}",228,4.0,11249
eoz2NahxyivVRs8Ll9Ljjg,Aldo Sohm Wine Bar,151 W 51st St,"{'latitude': 40.7613464555977, 'longitude': -73.9811449219513}",235,4.0,10019
IaEe5y6khfuN1d3jvpcNEQ,Mishka Soho Restaurant,519 Broome St,"{'latitude': 40.723674, 'longitude': -74.003862}",4,5.0,10013
Hoq8s-NePq6_3QxJhR7oNA,Bocaditos Bistro,4863 Broadway,"{'latitude': 40.8668498343787, 'longitude': -73.9239908382297}",402,4.0,10034
kuSkLiSq9gHuytBBOOYeeQ,La Ripaille,605 Hudson St,"{'latitude': 40.73728, 'longitude': -74.00591}",115,3.5,10014
TExzWoDwkeNYiDBgUiKi5A,Cafe Bubamara,263 Parker Ave,"{'latitude': 40.87659, 'longitude': -74.1243}",330,4.5,07011
jeJfYLekXo3yxUpDfNukyQ,Cafe Matisse,167 Park Ave,"{'latitude': 40.82503, 'longitude': -74.10933}",365,4.5,07070
mZ1gKg1OT9-YHxplYLKIpw,Fleming's Prime Steakhouse & Wine Bar- Edgewater,90 The Promenade,"{'latitude': 40.8059111677674, 'longitude': -73.9875190460327}",504,4.0,07020
q-QEwZi32JCnjb7zbY-PQw,Soogil,108 E 4th St,"{'latitude': 40.72551, 'longitude': -73.98838}",113,4.0,10003
t-Pm38_XhMnGfOYgkhaNRA,Le Fanfare,1103 Manhattan Ave,"{'latitude': 40.736202, 'longitude': -73.955558}",183,4.0,11222
a0AvIH1UnFmqAXhZDEQtrw,Tocqueville Restaurant,1 E 15th St,"{'latitude': 40.73662, 'longitude': -73.99272}",358,4.0,10003
I6optu9x0JAf8oT5lqJ8qw,The Blue Dog Cookhouse & Bar,308 W 50th St,"{'latitude': 40.76244, 'longitude': -73.98674}",1237,4.0,10019
qbEuBOWUXO2s-C28xJ0tOQ,Koliba,3111 23rd Ave,"{'latitude': 40.7743701, 'longitude': -73.9126345}",112,4.0,11105
uFhZ8B4gnMWAg5SUgG6Jsw,La P'tite Framboise,294 Main St,"{'latitude': 40.83231, 'longitude': -73.69909}",141,4.0,11050
DhBhEWMVLDxYF14a1znUvA,Lighthouse,145 Borinquen Pl,"{'latitude': 40.7104080536563, 'longitude': -73.9539040490168}",263,4.0,11211
S3Fw7s_GA94lJLbLFrqZrw,Bouchon Bakery & Cafe,10 Columbus Cir,"{'latitude': 40.768538, 'longitude': -73.982923}",1371,4.0,10019
H_KyiRhwho8rdlw_R93_0Q,Marea,240 Central Park S,"{'latitude': 40.7674213694566, 'longitude': -73.9810554368179}",2055,4.0,10019
giL47kf_ln3aqJNWhGuNCA,Pinky's Space,70 E 1st St,"{'latitude': 40.72355, 'longitude': -73.98879}",12,4.5,10003
CyIf24YrOuiikkYVnHjoog,Uncle Momo,289 Grove St,"{'latitude': 40.7183319967204, 'longitude': -74.0439149770278}",209,4.0,07302
q4CBRjGixsHaK0Abm-byNw,Panino Rustico - Staten Island,2110 Richmond Rd,"{'latitude': 40.58129, 'longitude': -74.11149}",100,4.5,10306
sBL7J7s4Rnul40-MB0hXbA,Perrine,2 E 61st St,"{'latitude': 40.7652523152915, 'longitude': -73.9719824881672}",88,4.0,10065
iDy3AXrzSV1QMKWGIOYgSw,La Branche Bistro & Café,194 Broadway,"{'latitude': 40.6528775194062, 'longitude': -74.1276292592593}",8,5.0,07002
74zaTegd7fnS6llTesn_Dg,Fragole Ristorante,394 Court St,"{'latitude': 40.68087, 'longitude': -73.99688}",347,4.0,11231
qcvGRJT3QedXz7p3_CDmmA,Bel Ami,30 E 68th St,"{'latitude': 40.7689753, 'longitude': -73.9670732}",195,4.0,10065
yk-urU0Zz41LiTS2ZBZf1Q,Romanian Garden,43-06 43rd Ave,"{'latitude': 40.7449088452058, 'longitude': -73.921469294812}",132,3.5,11104
CAjV0WZ--OxkepK2CIDBBA,Fleming by Le Bilboquet,27 E 62nd St,"{'latitude': 40.7653496594521, 'longitude': -73.9698017113384}",8,4.0,10065
L1-kCOpbroRGZaFqB3TTIA,Lili's Bistro,251 Pascack Rd,"{'latitude': 40.985169, 'longitude': -74.063312}",110,4.0,07676
HbCyzokiA19bEWUp6mga_g,bibi,211 E 4th St,"{'latitude': 40.723937, 'longitude': -73.983519}",189,4.5,10009
OkLCVAUzB-SNmDAfNdSNRA,Orange Grill,2547 Cropsey Ave,"{'latitude': 40.591242, 'longitude': -73.99196}",156,4.0,11214
StF9WWWbrRzEOmNAcEINcA,Balzem,202 Mott St,"{'latitude': 40.721408, 'longitude': -73.995415}",433,4.0,10012
71HLFDV5yIX8l7WqP7Km5g,Westlight,111 N 12th St,"{'latitude': 40.722299, 'longitude': -73.956691}",519,3.5,11249
hiTfA7vnxDSLv77nl6UQXQ,St. Anselm,355 Metropolitan Ave,"{'latitude': 40.7143299, 'longitude': -73.95604}",834,4.0,11211
zDkwJeNcNU251vmi2EeANg,Frankie,264 Grove St,"{'latitude': 40.7171775955244, 'longitude': -74.0442452984261}",211,4.0,07302
OwDRIugcA4LkUuTRqpJsog,Naked Dog,47 Java St,"{'latitude': 40.7312720665479, 'longitude': -73.9593493647979}",228,4.5,11222
eCb2VMBFGDgfKCMB4DUPvQ,La Cantine,60 St Nicholas Ave,"{'latitude': 40.70664, 'longitude': -73.9206}",14,5.0,11237
u3CYKqoxhDuWqB2DlzusMg,Art House Restaurant,2751 Ocean Ave,"{'latitude': 40.594277, 'longitude': -73.950076}",71,3.5,11229
26M6nFVuA4bvhU0TBZOuLg,Pierre Loti Midtown,300 E 52nd St,"{'latitude': 40.7558717456695, 'longitude': -73.9673550550069}",316,4.5,10022
-vBfKWJ1v9YdJQT5XUbcBQ,Le Botaniste,833 Lexington Ave,"{'latitude': 40.7649986274526, 'longitude': -73.9659830279587}",407,4.5,10065
1VBeb3BF8R8cwuCYGeMrVg,Zaca Cafe,426A Marcus Garvey Blv,"{'latitude': 40.6822299, 'longitude': -73.93803}",122,4.5,11216
1bcaN1lL4GeROa-JoGal9Q,Bistro Le Steak,1309 3rd Ave,"{'latitude': 40.77147, 'longitude': -73.959}",147,4.0,10021
0IRyJ0_FkSllp1nxYO06Qg,Babs,72 Macdougal St,"{'latitude': 40.728252213994, 'longitude': -74.0018033981323}",41,3.5,10012
26E3j9l0XW_onVIUP-ThCw,Heidi's House By The Side Of The Road,308 E 78th St,"{'latitude': 40.772189, 'longitude': -73.955029}",620,4.5,10075
sMDm_LwAvZd0w7NIpk8rZg,St. George Tavern,103 Washington St,"{'latitude': 40.70838, 'longitude': -74.01408}",106,3.5,10006
DqZwDEYiggj5LbI86HFzIw,Verōnika NYC,281 Park Ave S,"{'latitude': 40.739248, 'longitude': -73.986714}",41,4.0,10010
j69WHdRCVQTypfe7hQWauw,Brasserie Cognac East,963 Lexington Ave,"{'latitude': 40.769097, 'longitude': -73.96286}",103,3.5,10021
nXoaGAhH6tNDQEE871V-ig,Madame Poupon,387A Nostrand Ave,"{'latitude': 40.6844653, 'longitude': -73.9502516}",70,5.0,11216
-V-nf0P6b49Psxe1e9-1rg,Madeleine's Petit Paris,416 Tappan Rd,"{'latitude': 41.00938, 'longitude': -73.95313}",99,4.5,07647
0FaLilJs2VN83hOEBcBnPg,Au Za'atar,188 Avenue A,"{'latitude': 40.728901, 'longitude': -73.981185}",929,4.0,10009
WS0ipFMNDJDy_MOylP-JGw,Felix,340 W Broadway,"{'latitude': 40.7226295, 'longitude': -74.0037455}",403,3.0,10013
66T7rXIZvcVg7XicY6QObg,Oscar's Place,466 Hudson St,"{'latitude': 40.7318649, 'longitude': -74.0064011}",205,4.5,10014
59dXrRQE3JVItSneV3a1bg,Le Veau D'or,129 E 60th St,"{'latitude': 40.76316, 'longitude': -73.96814}",95,3.5,10022
3D6UAhoKnF3A03rX_v5ngA,Bacaro,136 Division St,"{'latitude': 40.71456, 'longitude': -73.99154}",384,4.0,10002
toQw2i2Ffowie28LnZCfSQ,Waterzooi Belgian Bistro & Oyster Bar,850 Franklin Ave,"{'latitude': 40.727418, 'longitude': -73.635279}",1158,4.0,11530
0WjxE8_KSd2bUFUA4WSn9A,El Gauchito,9460 Corona Ave,"{'latitude': 40.74193, 'longitude': -73.86802}",192,4.0,11373
h_qGWauoScc3tMBDBb-few,GAUDir,251 E 110th St,"{'latitude': 40.79359, 'longitude': -73.94093}",39,5.0,10029
15_ODtslmB59M-FxU-mvUQ,Bagatelle,1 Little W 12th St,"{'latitude': 40.739699, 'longitude': -74.005969}",729,3.5,10014
CslkgF_rqwHlx8vneUSO_g,Kabaret Restaurant,100 Summerhill Rd,"{'latitude': 40.397203, 'longitude': -74.385118}",23,4.0,08884
rKeUUuD4s0e6igmxTqbFnA,Coco J'adore,1 Little W 12th St,"{'latitude': 40.7396062, 'longitude': -74.005997}",120,4.0,10014
nF-EOBd_H1fX50iT1EIVZA,Pil Pil,265 E 78th St,"{'latitude': 40.7728412, 'longitude': -73.9558687}",611,4.0,10075
sulipN61P85ISTkV-bMeFA,Medieval Times Dinner & Tournament,149 Polito Ave,"{'latitude': 40.807265, 'longitude': -74.1069909}",729,4.0,07071
K_RLEEEkMmlis5hteYlYUQ,Majorelle,28 E 63rd St,"{'latitude': 40.7657132, 'longitude': -73.9692137}",59,4.0,10065
E5rmVdrCn-0uwD2M9nkXdw,Da Capo,1392 Madison Ave,"{'latitude': 40.7877696714384, 'longitude': -73.9538384601474}",197,4.5,10029
Td1UeTK6Gv-ekOBSOnjvLw,Cafe Gallery,2801 Coney Island Ave,"{'latitude': 40.5882483758026, 'longitude': -73.9601695052858}",43,3.5,11235
gvMYV5E3HyzhN_MYFIMGzg,El Born,651 Manhattan Ave,"{'latitude': 40.7243479163883, 'longitude': -73.9512226101037}",308,4.5,11222
ssGhu4n3emZ9kEPVf371IQ,Cookshop,156 10th Ave,"{'latitude': 40.7454251, 'longitude': -74.0056084}",2109,4.0,10011
qY4FlGnqs95mDI7a3rYNDw,Lau's Wine Bar & Restaurant,6913 Park Ave,"{'latitude': 40.79253, 'longitude': -74.0036}",12,4.5,07093
jFtNnORMH6U1PetQrWP4xA,Le Paris Dakar restaurant,563 Nostrand Ave,"{'latitude': 40.67804, 'longitude': -73.94959}",16,5.0,11216
2BRJP7YeiNuWSwyn2TdAoA,Kafana,116 Ave C,"{'latitude': 40.72432, 'longitude': -73.97851}",403,4.0,10009
9BzRiWO6PSdR-l3dzCm3VA,Buceo 95,201 W 95th St,"{'latitude': 40.793613, 'longitude': -73.971112}",434,4.0,10025
ybZ4bVTE4NWBKIm829_Ivg,Soigne Restaurant,486 6th Ave 12 Ste,"{'latitude': 40.66643, 'longitude': -73.98545}",205,4.0,11215
7re1WCsqkWhz23zXckrYVw,Latour French-American Grill,6 E Ridgewood Ave,"{'latitude': 40.9796351, 'longitude': -74.1206488}",194,4.0,07450
urAFiOOP-QGzD8sUwFsb6g,Coast and Valley,587 Manhattan Ave,"{'latitude': 40.72288, 'longitude': -73.95039}",27,4.5,11222
qx-xsyo2pTtrr0KY-GNcYA,La Tropezienne Bakery,2131 1st Ave,"{'latitude': 40.792079, 'longitude': -73.938629}",115,4.5,10029
6o9fdDOeps8QkSq6U_RzGg,Rivel Grill & Bar,1809 Emmons Ave,"{'latitude': 40.583851, 'longitude': -73.950235}",23,3.5,11235
UTU2vZnqN9IVy5o6ENRhFQ,Le Provencal Bistro,436 Mamaroneck Ave,"{'latitude': 40.952132, 'longitude': -73.7365657}",107,4.0,10543
P4iD0CGBWbLAErbWP9uIDQ,X20 on the Hudson,71 Water Grant St,"{'latitude': 40.935125, 'longitude': -73.904429}",786,4.0,10701
9V0u-hctFSqJf6lHZra_QA,La Bouche,207 Washington St,"{'latitude': 40.7389977, 'longitude': -74.030226}",190,3.5,07030
enim64oIAeW9sxgc_1opXQ,Cafe Paris,106 Walnut Ave,"{'latitude': 40.654240614114, 'longitude': -74.304617208336}",144,3.5,07016
1lw-kKrustCsEZTjOpN0iA,Bar Marseille,190 Beach 65th St,"{'latitude': 40.5916844, 'longitude': -73.7938033}",13,4.0,11692
Fl2z1edJw3MONc9rERWRMg,B2 Harlem,271 W 119th St,"{'latitude': 40.80613, 'longitude': -73.95317}",264,4.0,10026
nSUIB7itn5ufTUzwa1IgxA,Frenchy's Food Truck,341 Eastern Pkwy,"{'latitude': 40.6706988393431, 'longitude': -73.9577984064817}",78,5.0,11238
puIxzUYl8hhVfWJRaMsZcA,The Mercer Kitchen,99 Prince St,"{'latitude': 40.72481, 'longitude': -73.99876}",1578,3.5,10012
ShQz0wFmdLkFcqI_sb6oBA,Taverna On The Bay,661 Bay St,"{'latitude': 40.6259299, 'longitude': -74.0750599}",124,4.5,10304
T0aM8ULASjWhz_TqgG8rCA,Teuta Qebaptore,603 186th St & Arthur Ave,"{'latitude': 40.8547669, 'longitude': -73.8879456}",11,5.0,10458
V9rDr5Nb1ciKSU0LR74ocg,A-Churrasqueira Restaurant & Bar,9529 Sutphin Blvd,"{'latitude': 40.697755, 'longitude': -73.805755}",111,4.0,11435
ysd3aTxu86DBAQJIfGf5KQ,Brasserie Memere,107 Vervalen St,"{'latitude': 40.9693740862525, 'longitude': -73.9549217972279}",59,4.0,07624
srhEv1OqoK9W5JRdiMWDyw,Ayza Wine & Chocolate Bar,11 W 31st St,"{'latitude': 40.7471774721074, 'longitude': -73.987011312828}",1719,4.0,10001
-7PnG_cD9VY-IfHGWzynmQ,Ainslie,76 Ainslie St,"{'latitude': 40.712343, 'longitude': -73.952121}",182,4.0,11211
wpye6v-2fIx7Z2Sz12XubA,Barawine,200 Lenox Ave,"{'latitude': 40.8045311, 'longitude': -73.9473801}",340,3.5,10027
qMHzIYzoHYe55I7L65iEQw,Foragers Table,233 8th Ave,"{'latitude': 40.744541, 'longitude': -73.9990926}",550,4.0,10011
kjTSWJDalnD8Oyso9Ldn1Q,The Carlyle Restaurant,35 E 76th St,"{'latitude': 40.77419, 'longitude': -73.96284}",78,4.0,10021
CoPDX5NCTYOW1cM_HsO5RA,Le Midi,11 E 13th St,"{'latitude': 40.7350747572983, 'longitude': -73.9931811690485}",391,4.0,10003
UQGwXsOt9u0uZX0bY6j1kw,Kirsh Bakery & Kitchen,551 Amsterdam Ave,"{'latitude': 40.7879297, 'longitude': -73.9746239}",271,4.0,10024
Ev4VyCe7Qr94rrQEHO_U4g,Restaurant Serenade,6 Roosevelt Ave,"{'latitude': 40.7397327991756, 'longitude': -74.3753250664147}",209,4.0,07928
zV5u8sr2u9x_oxq7BNuKKw,Le Marais,150 W 46th St,"{'latitude': 40.758, 'longitude': -73.98429}",294,3.0,10036
34-HPDO5GxVlVl4pZ-Bg3w,Kilo,857 9th Ave,"{'latitude': 40.767137, 'longitude': -73.9866739}",451,4.0,10019
FNxOWxts63oDRKwy9Pbfzw,Tarallucci E Vino - Nomad,44 E 28th St,"{'latitude': 40.7436553, 'longitude': -73.9852171}",169,4.0,10016
8SehQovJOuQDLbtzLLYLyw,RH Rooftop Restaurant New York,9 9th Ave,"{'latitude': 40.73985, 'longitude': -74.00639}",331,4.0,10014
6Lz2pAw1LqIa7nKsRUT52A,Tzarevna,154 Orchard St,"{'latitude': 40.72082, 'longitude': -73.98874}",63,4.5,10002
e4YHihk1HFJ1EB7oD7dKDw,Sel et Poivre,853 Lexington Ave,"{'latitude': 40.765595, 'longitude': -73.965433}",133,3.5,10065
JU5d81TYm7IJHWqOqJWMqw,Have & Meyer,103 Havemeyer St,"{'latitude': 40.7132687751084, 'longitude': -73.9564743950496}",125,4.0,11211
QaDOWy4-11982JWIxpImNQ,Little Choc Apothecary,141 Havemeyer St,"{'latitude': 40.71192, 'longitude': -73.95721}",383,4.0,11211
1wD3cU1S3p0hMZlnoy7TIQ,Bonjour Montclair Cafe,254 Park St,"{'latitude': 40.8309518, 'longitude': -74.206145}",174,4.0,07043
yZx1kHlBHXwEBZLkX0PRhA,Plado Tasting Bar,192 E 2nd St,"{'latitude': 40.72242, 'longitude': -73.98397}",30,4.0,10009
5Vzj1puJsudW6RGI6B76SA,L'atelier Gourmand,Avenue Deloffre,"{'latitude': 40.7147400000155, 'longitude': -73.9461399997206}",1,4.0,10069
turbVMxppIxu3q4ut29dhw,Verjus Restaurant,1790 Springfield Ave,"{'latitude': 40.7213962, 'longitude': -74.2657767}",71,4.0,07040
iL88ZmIUC_9Obf-r6YN1Ew,Le Souk Restaurant,510 Laguardia Pl,"{'latitude': 40.72793, 'longitude': -73.99928}",455,3.0,10012
fe1PZT1Fm_qpmlgiRnKuiQ,Lucky Strike,59 Grand St,"{'latitude': 40.72216, 'longitude': -74.00348}",279,3.5,10013
HJg9TbpyWvb6-AFPdb7NCA,King,18 King St,"{'latitude': 40.7275, 'longitude': -74.00346}",161,3.5,10014
L-dqbZbiAUM2vmw0JheKbQ,Papillon 25,25 Valley St,"{'latitude': 40.74497, 'longitude': -74.25966}",157,3.5,07079
wZMBvQohVF5qelFRGAo5xw,Mon Amour Coffee & Wine,234 W 238th St,"{'latitude': 40.8847906, 'longitude': -73.9001434}",229,4.5,10463
cRmRAl5HHJcysKBSrHivHA,Lamano,265 W 20th St,"{'latitude': 40.7433797337789, 'longitude': -73.9994259551167}",102,4.0,10011
fVslDZ8dGsVmcRhS0R0kFg,Huertas,107 1st Ave,"{'latitude': 40.726856, 'longitude': -73.986251}",313,4.0,10003
AUyKmFjpaVLwc3awfUnqgQ,Chela & Garnacha,33-09 36th Ave,"{'latitude': 40.7557171543477, 'longitude': -73.927811292412}",387,4.5,11106
m3HCtDF0Zun2daCOHiVtnA,D'Gabby Fine French Cuisine,434 White Plains Rd,"{'latitude': 40.9565772074574, 'longitude': -73.8135016228912}",39,4.0,10709
